Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
PHAT,"Phathom Pharmaceuticals Inc",10.15,-0.53,-4.96%,10.35,10.88,9.93,135100,2022-10-07
PHR,"Phreesia Inc",23.89,-2.06,-7.94%,25.4,25.58,23.7,310200,2022-10-07
PI,"Impinj Inc",84.08,-4.57,-5.16%,86.95,87,82.61,201400,2022-10-07
PIII,"P3 Health Partners Inc",4.83,-0.24,-4.73%,5.08,5.2,4.7,31900,2022-10-07
PING,"Ping Identity Holding Corp",28.29,0.04,+0.14%,28.25,28.3,28.22,1790500,2022-10-07
PIPR,"Piper Jaffray Companies",108.24,-5.15,-4.54%,111.39,111.39,106.76,87500,2022-10-07
PJT,"Pjt Partners Inc Cl A",69.15,-2.02,-2.84%,71.21,71.21,68.88,138500,2022-10-07
PKBK,"Parke Bancorp Inc",20.77,-0.35,-1.66%,21.2,21.2,20.73,11500,2022-10-07
PKE,"Park Electrochemical Corp",10.5,-0.39,-3.58%,10.7,10.78,10.4,258100,2022-10-07
PL,"Planet Labs Pbc",5.94,-0.24,-3.88%,6.14,6.19,5.89,1097300,2022-10-07
PLAB,"Photronics Inc",15.52,-0.64,-3.96%,15.8,15.97,15.36,758100,2022-10-07
PLAY,"Dave & Buster's Ente",31.97,-0.26,-0.81%,31.92,32.01,31.21,933200,2022-10-07
PLBY,"Plby Group Inc",3.79,-0.11,-2.82%,3.84,3.85,3.71,752200,2022-10-07
PLCE,"Children's Place Inc",38.3,0.99,+2.65%,36.67,38.36,36.35,501400,2022-10-07
PLL,"Piedmont Lithium Inc ADR",53.14,-2.03,-3.68%,53.29,55.16,52.5,290500,2022-10-07
PLM,"Polymet Mining",2.89,-0.01,-0.34%,2.9,3,2.85,48300,2022-10-07
PLMR,"Palomar Holdings Inc",90.53,-2.59,-2.78%,92.33,92.63,89.87,142400,2022-10-07
PLOW,"Douglas Dynamics",28.12,-0.7,-2.43%,28.7,28.7,27.9,65300,2022-10-07
PLPC,"Preformed Line Prd",72.12,-0.38,-0.52%,72.5,72.97,71.5,9300,2022-10-07
PLUS,"Eplus Inc",42.78,-1.18,-2.68%,43.44,43.45,42.52,178400,2022-10-07
PLXS,"Plexus Cp",90.05,-2.07,-2.25%,91.43,91.62,89.35,130100,2022-10-07
PLYM,"Plymouth Industrial REIT Inc",16.01,-0.32,-1.96%,16.25,16.26,15.83,224300,2022-10-07
PMT,"Pennymac Mortgage Investment Trust",11.64,-0.22,-1.85%,11.76,12.15,11.5,1840900,2022-10-07
PMVP,"Pmv Pharmaceuticals Inc",11.69,-0.68,-5.50%,12.08,12.09,11.66,629700,2022-10-07
PNM,"PNM Resources Inc",46.09,-0.11,-0.24%,46.11,46.47,46.08,1159900,2022-10-07
PNT,"Point Biopharma Global Inc",7.43,-0.47,-5.95%,7.96,8.09,7.39,650800,2022-10-07
PNTG,"The Pennant Group Inc",10.3,-0.15,-1.44%,10.43,10.67,10.21,97700,2022-10-07
POR,"Portland General Electric Company",42.4,-1.34,-3.06%,43.45,43.52,42.15,907800,2022-10-07
POSH,"Poshmark Inc Cl A",17.76,-0.04,-0.22%,17.76,17.81,17.68,3552300,2022-10-07
POWI,"Power Integratn",65.61,-4.16,-5.96%,68,68.57,65.13,342800,2022-10-07
POWL,"Powell Inds Inc",21.06,-0.13,-0.61%,21.17,21.19,20.8,30200,2022-10-07
POWW,"Ammo Inc",3.11,-0.2,-6.04%,3.26,3.3,3.06,1325800,2022-10-07
PPBI,"Pacific Premier Bncp",31.72,-1.05,-3.20%,32.48,32.7,31.6,479100,2022-10-07
PR,"Permian Resources Corp",8.96,-0.08,-0.88%,9,9.4,8.86,8047600,2022-10-07
PRA,"Pro-Assurance Corp",19.21,-0.45,-2.29%,19.45,19.6,19.08,246400,2022-10-07
PRAA,"Pra Group Inc",32.36,-0.28,-0.86%,32.45,32.5,32.07,311400,2022-10-07
PRAX,"Praxis Precision Medicines Inc",2.2,-0.08,-3.51%,2.23,2.24,2.11,427100,2022-10-07
PRCH,"Porch Group Inc",2.15,-0.16,-6.93%,2.23,2.24,2.14,721200,2022-10-07
PRCT,"Procept Biorobotics Corp",40.04,-1.48,-3.56%,39.5,40.13,37.95,509200,2022-10-07
PRDO,"Perdoceo Education Corp",10.18,-0.19,-1.83%,10.3,10.31,10.09,558800,2022-10-07
PRDS,"Pardes Biosciences Inc",1.55,-0.11,-6.63%,1.63,1.73,1.5,78500,2022-10-07
PRFT,"Perficient Inc",66.67,-2.76,-3.98%,68.1,68.42,66.42,263600,2022-10-07
PRG,"Prog Hldgs Inc",15.91,-0.63,-3.81%,16.24,16.24,15.74,795000,2022-10-07
PRGS,"Progress Software",44.89,-0.43,-0.95%,44.74,45.08,44.2,364300,2022-10-07
PRIM,"Primoris Services Cp",17.14,-0.7,-3.92%,17.63,17.75,16.93,457200,2022-10-07
PRK,"Park National Corp",125.51,-2.98,-2.32%,127.01,127.16,125.5,25500,2022-10-07
PRLB,"Proto Labs Inc",36.73,-1.46,-3.82%,37.73,37.73,36.62,131900,2022-10-07
PRM,"Perimeter Solutions Sa",7.5,-0.1,-1.32%,7.52,7.63,7.21,1641600,2022-10-07
PRMW,"Primo Water Corp",12.99,-0.23,-1.74%,13.14,13.2,12.89,649700,2022-10-07
PRO,"Pros Holdings",25.94,-1.95,-6.99%,27.29,27.29,25.87,195900,2022-10-07
PRPL,"Purple Innovation Inc",3.92,0.01,+0.26%,3.91,4,3.88,910900,2022-10-07
PRTA,"Prothena Corp",56.24,-2.33,-3.98%,57.46,59,55.91,565900,2022-10-07
PRTH,"Priority Techno Holdings Inc",3.91,-0.11,-2.74%,4,4.08,3.87,14700,2022-10-07
PRTS,"U.S. Auto Parts Netw",4.74,-0.31,-6.14%,4.94,5,4.66,812700,2022-10-07
PRTY,"Party City Holdco Inc",1.51,-0.08,-5.03%,1.57,1.575,1.465,3585800,2022-10-07
PRVA,"Privia Health Group Inc",34.17,-1.05,-2.98%,34.76,34.8,33.2,895800,2022-10-07
PRVB,"Provention Bio Inc",6.92,0.7,+11.25%,6.22,7.13,6.19,6128300,2022-10-07
PSFE,"Paysafe Ltd",1.52,-0.09,-5.59%,1.55,1.57,1.5,2075700,2022-10-07
PSMT,"Pricesmart Inc",58.14,-1.66,-2.78%,59.38,59.38,57.69,147200,2022-10-07
PSN,"Parsons Corp",41.51,-0.01,-0.02%,41.13,41.59,40.94,197200,2022-10-07
PSTL,"Postal Realty Trust Cl A",14.96,-0.06,-0.40%,14.86,15.04,14.85,128800,2022-10-07
PTCT,"Ptc Therapeutics",50.09,-1.31,-2.55%,51,51.43,49.77,658900,2022-10-07
PTEN,"Patterson-Uti Energy",14.29,-0.12,-0.83%,14.55,14.73,14.18,2173800,2022-10-07
PTGX,"Protagonist Therapeutics Inc",8.31,-0.34,-3.93%,8.51,8.56,8.22,889700,2022-10-07
PTLO,"Portillo's Inc",20.13,-0.63,-3.03%,20.34,20.38,19.74,447500,2022-10-07
PTRA,"Proterra Inc",5.25,-0.19,-3.49%,5.33,5.37,5.2,1003300,2022-10-07
PTSI,"P A M Transport Sv",32.68,-0.58,-1.74%,32.77,32.92,32.12,38800,2022-10-07
PTVE,"Pactiv Evergreen Inc",8.89,-0.15,-1.66%,8.96,9.06,8.76,444800,2022-10-07
PUBM,"Pubmatic Inc Cl A",18.23,0.04,+0.22%,17.77,18.27,17.48,485100,2022-10-07
PUMP,"Propetro Holding Corp",10,0.06,+0.60%,9.97,10.13,9.81,916500,2022-10-07
PVBC,"Provident Bancorp CS",14.19,-0.35,-2.41%,14.5,14.5,14.15,17900,2022-10-07
PWP,"Perella Weinberg Partners",6.6,-0.15,-2.22%,6.62,6.72,6.44,310300,2022-10-07
PWSC,"Powerschool Holdings Inc Cl A",16.88,-0.35,-2.03%,17.09,17.32,16.74,493300,2022-10-07
PZN,"Pzena Investment Management Inc",9.46,0,0.00%,9.46,9.47,9.43,217300,2022-10-07
PZZA,"Papa John's Intl",68.68,-3.13,-4.36%,71.01,71.33,66.74,969600,2022-10-07
QCRH,"Qcr Holdings Inc",52.49,-0.13,-0.25%,52.52,52.88,52.19,59700,2022-10-07
QLYS,"Qualys Inc",137.59,-6.36,-4.42%,141.42,142.35,136.95,446600,2022-10-07
QNST,"Quinstreet Inc",10.61,-0.4,-3.63%,10.93,10.93,10.55,101800,2022-10-07
QRTEA,"Qurate Retail Inc Series A",1.99,-0.14,-6.57%,2.06,2.07,1.97,6607000,2022-10-07
QSI,"Quantum-Si Inc",2.85,-0.31,-9.81%,3.09,3.15,2.79,403300,2022-10-07
QTRX,"Quanterix Corp",10.39,-0.8,-7.15%,10.77,10.91,10.27,272500,2022-10-07
QTWO,"Q2 Holdings Inc",33.15,-1.63,-4.69%,33.8,33.8,32.99,569000,2022-10-07
QUAD,"Quad Graphics Inc",2.38,-0.08,-3.25%,2.43,2.46,2.3,166600,2022-10-07
QUOT,"Quotient Technology Inc",2.27,-0.09,-3.81%,2.32,2.37,2.26,615300,2022-10-07
RAD,"Rite Aid Corp",4.64,-0.58,-11.11%,5.04,5.1,4.61,2559800,2022-10-07
RADI,"Radius Global Infrastructure Inc",8.75,-0.65,-6.91%,9.29,9.29,8.64,1406700,2022-10-07
RAMP,"Liveramp Holdings Inc",18.06,-0.5,-2.69%,18.17,18.17,17.89,506500,2022-10-07
RAPT,"Rapt Therapeutics Inc",22.55,-1.89,-7.73%,24.03,24.1,22.42,197500,2022-10-07
RBB,"Rbb Bancorp",20.32,-0.44,-2.12%,20.78,20.78,20.1,36700,2022-10-07
RBBN,"Ribbon Communications Inc",2.38,-0.15,-5.93%,2.5,2.5,2.38,187200,2022-10-07
RBC,"RBC Bearings Inc",214.8,-5.82,-2.64%,218.9,219.13,211.9,89900,2022-10-07
RBCAA,"Republic Bancorp Inc",38.89,-0.41,-1.04%,39.26,39.26,38.35,22900,2022-10-07
RBOT,"Vicarious Surgical Inc",3.35,-0.12,-3.46%,3.4,3.46,3.23,190700,2022-10-07
RC,"Ready Capital Corp",10.22,0.02,+0.20%,10.11,10.33,10.1,2569900,2022-10-07
RCII,"Rent-A-Center Inc",19.08,-1.14,-5.64%,19.8,20.08,18.9,869600,2022-10-07
RCKT,"Rocket Pharmaceuticals Inc",17.08,-0.94,-5.22%,17.65,17.96,17.02,965300,2022-10-07
RCKY,"Rocky Brands Inc",19.6,-0.89,-4.34%,20.2,20.37,19.46,26100,2022-10-07
RCM,"R1 Rcm Inc",18.05,-0.57,-3.06%,18.36,18.42,17.77,1904500,2022-10-07
RCUS,"Arcus Biosciences Inc",26.77,-2.25,-7.75%,28.46,28.61,26.43,669200,2022-10-07
RDFN,"Redfin Corp",5.2,-0.6,-10.34%,5.65,5.65,5.2,4901700,2022-10-07
RDN,"Radian Group Inc",19.91,-0.84,-4.05%,20.53,20.7,19.89,1254500,2022-10-07
RDNT,"Radnet Inc",18.99,-0.75,-3.80%,19.38,19.49,18.9,270500,2022-10-07
RDVT,"Red Violet Inc",17.29,-0.51,-2.87%,17.51,17.8,17.03,22900,2022-10-07
RDW,"Redwire Corp",2.67,-0.14,-4.98%,2.78,2.81,2.62,94500,2022-10-07
REAL,"The Realreal Inc",1.49,-0.16,-9.70%,1.61,1.63,1.47,3330000,2022-10-07
REFI,"Chicago Atlantic Real Estate Finance Inc",14.8,0.12,+0.82%,14.76,15.15,14.35,54900,2022-10-07
REI,"Ring Energy Inc",2.86,-0.09,-3.05%,2.95,3.01,2.83,2360300,2022-10-07
RELY,"Remitly Global Inc",10.85,-0.32,-2.86%,11.07,11.21,10.75,789300,2022-10-07
RENT,"Rent The Runway Inc Cl A",2.32,0,0.00%,2.27,2.34,2.23,437900,2022-10-07
REPL,"Replimune Group Inc",17.28,-0.35,-1.99%,17.45,17.74,17.13,279500,2022-10-07
REPX,"Riley Exploration Permian Inc",23.32,0.52,+2.28%,22.7,24.2,22.34,84100,2022-10-07
RES,"RPC Inc",8.12,-0.04,-0.49%,8.08,8.24,7.97,1248000,2022-10-07
RETA,"Reata Pharma",23.78,-0.74,-3.02%,24.27,24.31,23.6,263000,2022-10-07
REVG,"Rev Group Inc",11.58,-0.46,-3.82%,11.9,11.97,11.51,82900,2022-10-07
REX,"Rex American Resources Corp",29.57,-0.77,-2.54%,30.1,30.15,29.18,110600,2022-10-07
REZI,"Resideo Technologies Inc",21.38,-0.37,-1.70%,21.5,21.67,21.25,507700,2022-10-07
RFP,"Resolute Forest Products Inc",20.5,0.06,+0.29%,20.35,20.5,20.23,699500,2022-10-07
RGNX,"Regenxbio Inc",22.36,-0.76,-3.29%,22.77,23.09,22.31,457600,2022-10-07
RGP,"Resources Connection Inc",15.85,-0.33,-2.04%,16.07,16.2,15.7,505700,2022-10-07
RGR,"Sturm Ruger & Company",52.24,-0.17,-0.32%,52.11,52.28,51.14,142100,2022-10-07
RGTI,"Rigetti Computing Inc",1.89,-0.07,-3.57%,1.95,1.97,1.87,765500,2022-10-07
RHP,"Ryman Hospitality Properties REIT",77.73,-0.53,-0.68%,77.79,78.72,76.87,398400,2022-10-07
RICK,"RCI Hospitality Hold",68.04,-1.07,-1.55%,68.11,69.04,67.34,44700,2022-10-07
RIDE,"Lordstown Motors Corp",1.66,-0.14,-7.78%,1.77,1.8,1.64,7675100,2022-10-07
RIGL,"Rigel Pharmaceuticals",1.14,-0.01,-0.87%,1.14,1.18,1.12,1567800,2022-10-07
RILY,"B. Riley Financl",44.27,-1.6,-3.49%,45.35,45.49,44,170400,2022-10-07
RIOT,"Riot Blockchain Inc",6.57,-0.59,-8.31%,6.98,6.98,6.44,7812300,2022-10-07
RKLB,"Rocket Lab USA Inc",4.36,-0.26,-5.63%,4.51,4.56,4.33,2434300,2022-10-07
RKLY,"Rockley Photonics Holdings Ltd",0.5939,-0.0664,-10.06%,0.66,0.67,0.58,526300,2022-10-07
RLAY,"Relay Therapeutics Inc",22.24,-0.76,-3.30%,22.95,23.05,22.19,822100,2022-10-07
RLGT,"Radiant Logistics",5.53,-0.39,-6.59%,5.86,5.91,5.53,128300,2022-10-07
RLI,"Rli Corp",101.94,-1.72,-1.66%,103.16,103.16,101.18,112500,2022-10-07
RLJ,"Rlj Lodging Trust",10.46,-0.15,-1.41%,10.52,10.63,10.37,966000,2022-10-07
RLMD,"Relmada Therapeutics Inc",34.24,-1.6,-4.46%,35.65,36.15,34.03,382000,2022-10-07
RLYB,"Rallybio Corporaton",11.01,-0.6,-5.17%,11.51,11.51,10.63,31400,2022-10-07
RM,"Regional Managment Corp",28.58,-0.54,-1.85%,29,29.01,28.39,32900,2022-10-07
RMAX,"Re/Max Holdings Inc",18.18,-0.84,-4.42%,18.89,18.91,17.93,132800,2022-10-07
RMBL,"Rumbleon Inc",14.95,-0.47,-3.05%,15.18,15.22,14.59,77500,2022-10-07
RMBS,"Rambus Inc",27.36,-0.81,-2.88%,27.62,28,27.21,776900,2022-10-07
RMNI,"Rimini Street Inc",4.71,-0.09,-1.88%,4.76,4.76,4.59,294900,2022-10-07
RMR,"The Rmr Grp A",23.95,-0.5,-2.04%,24.42,24.42,23.61,95700,2022-10-07
RNA,"Avidity Biosciences Inc",16.38,-0.08,-0.49%,16.41,16.63,16.11,329500,2022-10-07
RNST,"Renasant Corp",32.43,-0.78,-2.35%,33.15,33.15,32.33,199600,2022-10-07
ROAD,"Construction Partners Inc Cl A",27.35,-0.83,-2.95%,27.92,28.01,27.09,126700,2022-10-07
ROCC,"Ranger Oil Corp",36.45,-0.88,-2.36%,37.62,38.54,36.23,435600,2022-10-07
ROCK,"Gibraltar Ind Inc",44.13,-1.18,-2.60%,45,45,44,268100,2022-10-07
ROG,"Rogers Corp",236.3,-1.72,-0.72%,238,238,234.72,120200,2022-10-07
ROIC,"Retail Opp Invts Cp",13.58,-0.19,-1.38%,13.65,13.76,13.47,2401400,2022-10-07
ROOT,"Root Inc",8.2,-0.44,-5.09%,8.41,8.53,8.01,309500,2022-10-07
ROVR,"Rover Group Inc",3.85,-0.09,-2.28%,3.89,3.95,3.84,396800,2022-10-07
RPAY,"Repay Holdings Corp Cl A",6.85,-0.28,-3.93%,7,7.02,6.83,841500,2022-10-07
RPD,"Rapid7 Inc",42.76,-3.34,-7.25%,44.93,45.35,42.57,551000,2022-10-07
RPT,"Ramco-Gershenson Properties Trust",7.97,-0.12,-1.48%,8.04,8.1,7.86,636600,2022-10-07
RRBI,"Red River Bancshares Inc",50.75,-0.97,-1.88%,51.25,51.55,50.19,2300,2022-10-07
RRR,"Red Rock Resorts Inc",37.16,-0.43,-1.14%,37,37.33,36.17,402100,2022-10-07
RSI,"Rush Street Interactive Inc",3.77,-0.2,-5.04%,3.9,3.95,3.71,640200,2022-10-07
RSVR,"Reservoir Media Inc",4.88,-0.14,-2.79%,4.97,4.99,4.8,42800,2022-10-07
RUSHA,"Rush Entpr Cl A",45.47,-0.49,-1.07%,45.71,45.8,45.06,175500,2022-10-07
RUSHB,"Rush Entpr Cl B",48.7,-1.06,-2.13%,49.69,49.69,48.46,5000,2022-10-07
RUTH,"Ruth's Hospitality",17.09,-0.42,-2.40%,17.38,17.5,16.98,285400,2022-10-07
RVLV,"Revolve Group Inc",21.76,-1.84,-7.80%,22.99,23.06,21.39,1737700,2022-10-07
RVMD,"Revolution Medicines Inc",18.4,-1.09,-5.59%,19.1,19.56,18.29,734800,2022-10-07
RVNC,"Revance Therapeutics",29.37,-1.28,-4.19%,30.66,30.95,29,1205100,2022-10-07
RWT,"Redwood Trust",5.7,-0.2,-3.39%,5.83,5.92,5.66,3596100,2022-10-07
RXDX,"Prometheus Biosciences Inc",55.04,-0.64,-1.15%,54.89,57.53,54.2,577200,2022-10-07
RXRX,"Recursion Pharmaceuticals Inc Cl A",10.78,-0.94,-8.02%,11.53,11.59,10.69,815300,2022-10-07
RXST,"Rxsight Inc",10.99,-0.65,-5.58%,11.55,11.55,10.95,66700,2022-10-07
RXT,"Rackspace Technology Inc",4.42,-0.03,-0.67%,4.41,4.44,4.28,2051200,2022-10-07
RYAM,"Rayonier Advanced Materials Inc",3.18,0.02,+0.63%,3.12,3.23,3.06,261200,2022-10-07
RYI,"Ryerson Holding Corp",28.26,-0.1,-0.35%,28,28.62,27.53,183000,2022-10-07
SABR,"Sabre Corp",5.22,-0.23,-4.22%,5.31,5.37,5.11,4569000,2022-10-07
SAFE,"Safehold Inc",24.25,-2.32,-8.73%,26.17,26.17,24,1790500,2022-10-07
SAFT,"Safety Ins Group Inc",78.18,-1.93,-2.41%,79.5,82.29,77.75,58400,2022-10-07
SAGE,"Sage Therapeutic Com",39.62,-3.04,-7.13%,42.19,42.19,39.53,649100,2022-10-07
SAH,"Sonic Automotive",44.06,-0.53,-1.19%,44.01,44.8,43.63,367800,2022-10-07
SAIA,"Saia Inc",197.52,-4.11,-2.04%,197.69,201.37,195.58,472000,2022-10-07
SAMG,"Silvercrest Ast Cm A",16.71,-0.17,-1.01%,16.87,17.15,16.42,18700,2022-10-07
SANA,"Sana Biotechnology Inc",5.49,-0.83,-13.13%,6.29,6.29,5.36,1453300,2022-10-07
SANM,"Sanmina Corp",49.7,-0.75,-1.49%,49.72,50.05,49.1,334200,2022-10-07
SASR,"Sandy Spring Bancorp",35.74,-1.29,-3.48%,36.65,36.65,35.68,121800,2022-10-07
SATS,"Echostar Corp",17.21,-0.43,-2.44%,17.4,17.53,17.11,314600,2022-10-07
SAVA,"Cassava Sciences Inc",39.93,-2.42,-5.71%,42.02,42.76,39.14,2004200,2022-10-07
SAVE,"Spirit Airlines Inc",18.48,-0.59,-3.09%,19.07,19.15,18.19,1456500,2022-10-07
SB,"Safe Bulkers Inc",2.63,0,0.00%,2.61,2.66,2.57,855300,2022-10-07
SBCF,"Seacoast Banking Cp",30.83,-0.68,-2.16%,31.43,31.53,30.67,253500,2022-10-07
SBGI,"Sinclair Brdcst A",18.57,-0.48,-2.52%,18.91,18.99,18.36,709200,2022-10-07
SBH,"Sally Beauty Holdings",12.52,-0.44,-3.40%,12.76,12.83,12.35,1174600,2022-10-07
SBOW,"Silverbow Resources Inc",30.24,-0.58,-1.88%,30.64,31.62,29.95,453700,2022-10-07
SBRA,"Sabra REIT",12.53,-0.36,-2.79%,12.89,12.98,12.36,2144000,2022-10-07
SBSI,"Southside Bancshares",35.43,-0.78,-2.15%,36.15,36.15,35.42,105100,2022-10-07
SBT,"Sterling Bancorp Inc [Southfield Mi]",5.95,-0.05,-0.83%,5.92,5.96,5.83,29600,2022-10-07
SCHL,"Scholastic Cp",31.95,0.74,+2.37%,31.28,32.15,30.75,390600,2022-10-07
SCHN,"Schnitzer Steel A",28.14,-0.82,-2.83%,28.43,28.72,28.04,168100,2022-10-07
SCL,"Stepan Company",92.73,-2.94,-3.07%,95.22,95.22,92.18,67000,2022-10-07
SCS,"Steelcase Inc",7.04,-0.08,-1.12%,7.01,7.08,6.91,1150400,2022-10-07
SCSC,"Scansource Inc",26.61,-1.1,-3.97%,27.34,27.53,26.55,113700,2022-10-07
SCU,"Sculptor Capital Management Inc",10.17,0.07,+0.69%,10.04,10.3,9.84,119900,2022-10-07
SCVL,"Shoe Carnival Inc",22.41,-1.12,-4.76%,23.17,23.35,22.22,430500,2022-10-07
SCWX,"Secureworks Corp CS",7.92,-0.43,-5.15%,8.33,8.42,7.85,37500,2022-10-07
SD,"Sandridge Energy Inc",18.9,-0.4,-2.07%,19.52,19.78,18.79,584600,2022-10-07
SDGR,"Schrodinger Inc",24.53,-0.93,-3.65%,25.18,25.83,24.41,594500,2022-10-07
SEAS,"Seaworld Entertainment Inc Company",46.58,-0.34,-0.72%,46.31,47.18,45.43,1564900,2022-10-07
SEAT,"Vivid Seats Inc Cl A",8.11,-0.23,-2.76%,8.18,8.19,7.95,319900,2022-10-07
SEER,"Seer Inc Cl A",7.23,-0.72,-9.06%,7.73,7.8,7.21,196700,2022-10-07
SEM,"Select Medical Holdings Corp",22.91,-0.75,-3.17%,23.3,23.39,22.75,632700,2022-10-07
SENEA,"Seneca Foods Cp A",54.45,0.72,+1.34%,53.34,54.77,53.34,31600,2022-10-07
SENS,"Senseonics Holdings",1.28,-0.04,-3.03%,1.31,1.325,1.25,2744400,2022-10-07
SFBS,"Servisfirst Bancs",82.44,-1.56,-1.86%,83.65,83.71,81.95,108900,2022-10-07
SFIX,"Stitch Fix Inc",3.89,-0.27,-6.49%,4.08,4.08,3.79,3315800,2022-10-07
SFL,"Ship Finance International",9.14,-0.09,-0.98%,9.25,9.3,9.1,1029600,2022-10-07
SFM,"Sprouts Farmers Market",26.71,-0.34,-1.26%,26.92,27.03,26.51,993100,2022-10-07
SFNC,"Simmons First Natl",22.34,-0.52,-2.27%,22.76,22.76,22.32,493700,2022-10-07
SFST,"Southern First Bancs",42.03,-0.82,-1.91%,42.5,43.34,41.6,19800,2022-10-07
SG,"Sweetgreen Inc Cl A",18.37,-1.03,-5.31%,18.94,18.94,18.08,1236700,2022-10-07
SGC,"Superior Uniform Group",8.71,-0.12,-1.36%,8.77,8.88,8.6,62100,2022-10-07
SGH,"Smart Global Holdings Inc",14.19,-0.31,-2.14%,14.11,14.48,13.84,1340300,2022-10-07
SGHT,"Sight Sciences Inc",6.37,-0.58,-8.35%,6.77,6.85,6.34,192200,2022-10-07
SGMO,"Sangamo Therapeutics",4.84,-0.16,-3.20%,4.93,4.98,4.82,1415400,2022-10-07
SGRY,"Surgery Partners CS",24.45,-0.91,-3.59%,24.82,25.58,24.03,516500,2022-10-07
SHAK,"Shake Shack Inc",46.69,-1.15,-2.40%,47.24,47.37,45.65,703500,2022-10-07
SHBI,"Shore Bancshares Inc",17.33,-0.26,-1.48%,17.32,17.43,17.19,36800,2022-10-07
SHCR,"Sharecare Inc Cl A",2.05,0.01,+0.49%,2.02,2.12,1.97,1906600,2022-10-07
SHEN,"Shenandoah Telecom",15.83,-0.37,-2.28%,16.11,16.12,15.63,156600,2022-10-07
SHLS,"Shoals Technologies Group Cl A",21.93,-0.47,-2.10%,21.84,22.5,21.64,878200,2022-10-07
SHO,"Sunstone Hotel Investors",9.61,-0.16,-1.64%,9.7,9.76,9.55,2874600,2022-10-07
SHOO,"Steven Maddens Ltd",27.52,-0.72,-2.55%,27.83,27.93,27.23,629500,2022-10-07
SHYF,"The Shyft Group Inc",20.38,-1.17,-5.43%,21.44,21.5,20.22,276900,2022-10-07
SI,"Silvergate Capital Corp Cl A",70.21,-3.55,-4.81%,70.99,71.32,67.83,778600,2022-10-07
SIBN,"Si-Bone Inc",15.71,-1.81,-10.33%,17.17,17.21,15.65,134800,2022-10-07
SIG,"Signet Jewelers Ltd",57.36,-2.37,-3.97%,58.86,59.28,56.75,606400,2022-10-07
SIGA,"Siga Technologies Inc",9.18,-0.23,-2.44%,9.34,9.39,8.97,2149800,2022-10-07
SIGI,"Selective Ins Group",84.3,-1.01,-1.18%,85.09,85.2,83.7,267500,2022-10-07
SILK,"Silk Road Medical Inc",42.23,-3.86,-8.37%,45.06,45.44,41.78,450700,2022-10-07
SITC,"Site Centers Corp",10.69,-0.35,-3.17%,10.88,10.97,10.61,2028000,2022-10-07
SITM,"Sitime Corp",83.23,-7.97,-8.74%,87.52,87.95,82.29,294400,2022-10-07
SJI,"South Jersey Industries",33.22,-0.04,-0.12%,33.25,33.34,33.11,710500,2022-10-07
SJW,"SJW Corp",59.61,-0.94,-1.55%,60.48,60.92,59.01,190800,2022-10-07
SKIL,"Skillsoft Corp",1.63,-0.26,-13.76%,1.85,1.85,1.62,576800,2022-10-07
SKIN,"The Beauty Health CO",12.51,-0.49,-3.77%,12.74,12.88,12.48,968400,2022-10-07
SKLZ,"Skillz Inc",1.06,-0.02,-1.85%,1.08,1.1,1.05,4296700,2022-10-07
SKT,"Tanger Factory Outlet Centers",14.69,-0.2,-1.34%,14.71,14.89,14.52,575000,2022-10-07
SKY,"Skyline Corp",55.93,-1.89,-3.27%,56.78,57.21,55.19,324300,2022-10-07
SKYT,"Skywater Technology Inc",7.4,-1,-11.90%,8.24,8.24,7.2,312100,2022-10-07
SKYW,"Skywest Inc",17.3,-0.39,-2.20%,17.36,17.48,17.01,673300,2022-10-07
SLAB,"Silicon Labs Inc",125.93,-8.45,-6.29%,131.6,131.6,125.14,444300,2022-10-07
SLCA,"U.S. Silica Holdings Inc",12.15,-0.15,-1.22%,12.37,12.43,11.96,536300,2022-10-07
SLDP,"Solid Power Inc Cl A",5.13,-0.33,-6.04%,5.34,5.39,5.09,1519100,2022-10-07
SLGC,"Somalogic Inc",3.01,-0.15,-4.75%,3.1,3.13,2.95,1017900,2022-10-07
SLP,"Simulations Plus Inc",49.08,-1.25,-2.48%,50.08,50.29,48.64,143900,2022-10-07
SLQT,"Selectquote Inc",0.6911,-0.0466,-6.32%,0.7337,0.7385,0.6502,3668300,2022-10-07
SLVM,"Sylvamo Corp",41.58,-0.27,-0.65%,41.4,42.01,40.85,499000,2022-10-07
SM,"Sm Energy Company",45.07,-0.36,-0.79%,45.15,46.97,44.61,1603700,2022-10-07
SMBC,"Southern MO Bancorp",51.08,-0.9,-1.73%,51.89,51.97,50.86,12900,2022-10-07
SMBK,"Smartfinancial Inc",24.42,-0.57,-2.28%,24.91,24.91,24.32,23800,2022-10-07
SMCI,"Super Micro Computer",58.93,-2.52,-4.10%,60.01,60.28,58.39,473800,2022-10-07
SMFR,"Sema4 Holdings Corp",0.8898,-0.1202,-11.90%,0.9624,1.02,0.88,716700,2022-10-07
SMMF,"Summit Financial Gp",26.73,-0.57,-2.09%,27,27.35,26.38,18100,2022-10-07
SMP,"Standard Motor Products",33.5,-0.13,-0.39%,33.6,33.6,33.02,100900,2022-10-07
SMPL,"The Simply Good Foods Company",32.63,-0.33,-1.00%,32.73,32.87,32.39,507700,2022-10-07
