Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
PINC,"Premier Inc Cl A",33.29,-1.01,-2.94%,33.96,33.98,33.13,455100,2022-10-07
PING,"Ping Identity Holding Corp",28.29,0.04,+0.14%,28.25,28.3,28.22,1790500,2022-10-07
PINS,"Pinterest Inc",25.12,-0.71,-2.75%,25.47,25.66,24.6,11107300,2022-10-07
PIPR,"Piper Jaffray Companies",108.24,-5.15,-4.54%,111.39,111.39,106.76,87500,2022-10-07
PJT,"Pjt Partners Inc Cl A",69.15,-2.02,-2.84%,71.21,71.21,68.88,138500,2022-10-07
PK,"Park Hotels & Resorts Inc",11.63,-0.31,-2.60%,11.79,11.92,11.52,2592500,2022-10-07
PKG,"Packaging Corp of America",113.71,-2.21,-1.91%,114.58,114.71,112.83,583700,2022-10-07
PKI,Perkinelmer,124,-5.61,-4.33%,127.81,128.66,123.62,898300,2022-10-07
PL,"Planet Labs Pbc",5.94,-0.24,-3.88%,6.14,6.19,5.89,1097300,2022-10-07
PLAB,"Photronics Inc",15.52,-0.64,-3.96%,15.8,15.97,15.36,758100,2022-10-07
PLAY,"Dave & Buster's Ente",31.97,-0.26,-0.81%,31.92,32.01,31.21,933200,2022-10-07
PLCE,"Children's Place Inc",38.3,0.99,+2.65%,36.67,38.36,36.35,501400,2022-10-07
PLD,"Prologis Inc",100.36,-1.56,-1.53%,100.93,101.36,99.68,5762200,2022-10-07
PLL,"Piedmont Lithium Inc ADR",53.14,-2.03,-3.68%,53.29,55.16,52.5,290500,2022-10-07
PLMR,"Palomar Holdings Inc",90.53,-2.59,-2.78%,92.33,92.63,89.87,142400,2022-10-07
PLNT,"Planet Fitness",60.89,-1.26,-2.03%,61.54,61.92,60.28,977100,2022-10-07
PLOW,"Douglas Dynamics",28.12,-0.7,-2.43%,28.7,28.7,27.9,65300,2022-10-07
PLTK,"Playtika Holding Corp",10.32,-0.05,-0.48%,10.22,10.4,10.09,3364000,2022-10-07
PLTR,"Palantir Technologies Inc Cl A",8.15,-0.32,-3.78%,8.26,8.28,8.11,29550400,2022-10-07
PLUG,"Plug Power Inc",19.9,-1.19,-5.64%,20.45,20.54,19.54,20725600,2022-10-07
PLUS,"Eplus Inc",42.78,-1.18,-2.68%,43.44,43.45,42.52,178400,2022-10-07
PLXS,"Plexus Cp",90.05,-2.07,-2.25%,91.43,91.62,89.35,130100,2022-10-07
PLYM,"Plymouth Industrial REIT Inc",16.01,-0.32,-1.96%,16.25,16.26,15.83,224300,2022-10-07
PM,"Philip Morris International Inc",84.65,-0.82,-0.96%,85.26,85.61,84.22,3464700,2022-10-07
PMT,"Pennymac Mortgage Investment Trust",11.64,-0.22,-1.85%,11.76,12.15,11.5,1840900,2022-10-07
PMVP,"Pmv Pharmaceuticals Inc",11.69,-0.68,-5.50%,12.08,12.09,11.66,629700,2022-10-07
PNC,"PNC Bank",151.34,-4.37,-2.81%,154.52,154.76,150.74,1688100,2022-10-07
PNFP,"Pinnacle Finl Ptnrs",82.54,-2.87,-3.36%,84.89,84.89,82.33,562400,2022-10-07
PNM,"PNM Resources Inc",46.09,-0.11,-0.24%,46.11,46.47,46.08,1159900,2022-10-07
PNR,"Pentair Ltd",40.91,-1.17,-2.78%,41.52,41.52,40.6,1649700,2022-10-07
PNT,"Point Biopharma Global Inc",7.43,-0.47,-5.95%,7.96,8.09,7.39,650800,2022-10-07
PNTG,"The Pennant Group Inc",10.3,-0.15,-1.44%,10.43,10.67,10.21,97700,2022-10-07
PNW,"Pinnacle West Capital Corp",60.98,-1.75,-2.79%,62.75,62.99,60.59,1033200,2022-10-07
PODD,"Insulet Corp",237.29,-8.22,-3.35%,244.12,245.14,236.62,355500,2022-10-07
POOL,"Pool Corp",321.6,-7.27,-2.21%,323.05,324.07,315.38,254300,2022-10-07
POR,"Portland General Electric Company",42.4,-1.34,-3.06%,43.45,43.52,42.15,907800,2022-10-07
POSH,"Poshmark Inc Cl A",17.76,-0.04,-0.22%,17.76,17.81,17.68,3552300,2022-10-07
POST,"Post Holdings Inc",82.17,1.02,+1.26%,80.94,82.28,80.54,301300,2022-10-07
POWI,"Power Integratn",65.61,-4.16,-5.96%,68,68.57,65.13,342800,2022-10-07
POWW,"Ammo Inc",3.11,-0.2,-6.04%,3.26,3.3,3.06,1325800,2022-10-07
PPBI,"Pacific Premier Bncp",31.72,-1.05,-3.20%,32.48,32.7,31.6,479100,2022-10-07
PPC,"Pilgrim's Pride",21.61,-0.54,-2.44%,21.94,21.94,21.14,1011200,2022-10-07
